Iter,Phi,Psi
5,39.30818,-158.8799
5,-18.794815,160.53958
5,31.118652,-173.25108
5,-160.04182,-139.8707
5,-57.64942,12.590317
5,-126.9117,165.22461
5,142.28235,-171.98308
5,-98.38902,163.17267
5,154.31458,-141.17726
5,88.73218,-53.77456
5,-155.14102,173.3859
5,-156.26567,92.69797
5,-38.119537,31.51175
5,169.14755,-29.027878
5,28.078598,-178.53343
5,-142.56248,143.46112
5,109.108734,-175.69174
5,42.726746,-148.0448
5,-95.76371,123.657104
5,69.474915,-105.59429
5,9.070084,150.58511
5,113.442535,-101.12463
5,91.7218,115.0332
5,-168.96358,-135.51349
5,-102.8514,36.618607
5,-139.7995,80.45209
5,47.905273,167.26031
5,18.397232,7.389099
5,32.719788,107.653015
5,-15.392914,166.85675
5,23.485916,-135.14876
5,-70.63018,99.75641
5,-105.72816,162.55435
5,111.76349,-98.271645
5,-140.00339,64.41469
5,166.50415,-99.3179
5,152.08517,-27.981339
5,5.543289,44.763733
5,102.43323,-120.12779
5,-169.16264,132.8364
5,-88.15918,85.28754
5,78.74182,-93.97634
5,166.99884,31.146667
5,-152.28802,-152.46828
5,-19.592346,168.97504
5,161.26697,-175.41225
5,58.447052,-160.40211
5,-57.31051,113.44116
5,34.315735,-162.52759
5,160.41406,-97.33339
5,-104.8607,27.250443
5,53.04814,-152.17316
5,-26.114197,-168.09587
5,33.306763,178.5268
5,168.94507,168.6239
5,-105.97912,-165.43394
5,-51.491516,20.408218
5,-19.711853,-157.49345
5,-98.98948,174.37537
5,-154.7674,154.3948
5,8.102325,176.32147
5,-125.767654,99.77493
5,78.15045,-67.04729
5,-25.889587,-3.9089508
5,-157.86769,-166.99115
5,119.202484,152.34628
5,-24.867645,-155.6299
5,-5.2999573,43.181793
5,-58.89293,145.59497
5,153.70929,118.18341
5,107.17093,153.64874
5,109.55603,-163.34238
5,-156.3175,161.7024
5,-33.29265,175.56891
5,87.28348,-177.84723
5,-17.858643,171.1369
5,58.12619,-100.94119
5,13.075256,107.09412
5,30.168762,-154.52885
5,-50.615097,-113.534386
5,99.47522,-75.85807
5,155.96909,-177.58752
5,-35.615356,143.1394
5,144.18182,-169.00688
5,-141.46025,-153.6822
5,-111.42595,-137.93063
5,-62.15325,175.54965
5,165.80908,-119.74897
5,22.160324,-148.5365
5,-120.42948,-174.07693
5,171.15051,-173.76643
5,111.036255,-178.28337
5,-56.15983,115.2746
5,-3.1969452,-174.9826
5,-175.84956,-176.26164
5,102.66135,165.93884
5,-126.58586,52.35135
5,-30.102814,104.4332
5,16.364014,-62.017036
5,-9.523163,22.868317
5,-13.180267,-70.84341
5,40.788727,-44.38095
5,88.72278,26.02362
5,-12.387619,175.5759
5,-44.440826,-158.63521
5,-156.28914,24.817368
5,-145.54001,178.24341
5,44.95398,171.89743
5,70.28726,-157.6262
5,79.87048,-107.64817
5,-38.475998,73.870575
5,-18.219193,-139.71375
5,37.278076,-161.81195
5,-93.459335,59.449066
5,137.99683,-151.30638
5,13.048676,-87.41488
5,172.69788,108.03497
5,-25.205978,-141.14366
5,-73.49552,98.48248
5,166.8801,162.89429
5,-58.777435,101.0907
5,-94.713875,-148.28386
5,12.446381,-144.45868
5,-132.1103,141.20786
5,-53.68007,94.30417
5,127.002106,-134.90172
5,147.1626,146.84479
5,135.59195,-160.8236
5,-67.05669,-161.51968
5,164.1,-167.71301
5,-131.49777,56.8945
5,-162.44778,-118.068375
5,179.29816,93.45111
5,98.38898,175.74182
5,-110.92064,98.280426
5,12.496613,-168.0674
5,130.0863,-61.557068
5,-96.330826,95.58786
5,-15.67511,55.619812
5,-33.980286,-171.96141
5,153.2331,-133.04314
5,-89.181564,67.7959
5,77.78287,-48.353394
5,129.3678,-178.81493
5,-132.84378,-112.43959
5,-64.955826,107.96109
5,45.1812,-93.802925
5,-102.91356,-46.78174
5,61.971832,-132.77112
5,1.5547028,-62.941833
5,169.81497,-129.67029
5,8.93573,7.9443665
5,56.783173,-161.02292
5,-131.90666,156.1211
5,133.65616,-98.70546
5,4.9720917,153.6258
5,-21.921112,-171.76901
5,-177.07019,109.47034
5,-58.04709,107.12979
5,-40.309174,24.706512
5,12.260498,-176.55989
5,142.35684,-129.85349
5,-141.0413,157.15002
5,-94.58171,118.44513
5,65.063965,171.74588
5,-95.33235,-165.70636
5,153.73169,-86.18705
5,-34.29808,18.398483
5,-142.58748,-160.28343
5,128.72424,138.74698
5,-44.372498,170.00494
5,-134.01183,161.36224
5,-38.585144,-178.6745
5,-160.09795,166.97012
5,151.25195,-142.7489
5,-3.5818787,-139.55185
5,-152.58879,-171.09369
5,-17.753174,146.47134
5,51.606354,131.00894
5,118.625946,144.83514
5,22.712936,-166.9648
5,-174.16226,-155.62047
5,-99.83881,-140.42798
5,-91.69263,154.60031
5,-119.644135,171.66171
5,142.28613,178.97955
5,-104.123604,125.29321
5,41.67955,161.9624
5,-129.67601,145.73181
5,44.49463,-163.60121
5,-130.92136,121.70163
5,-34.389053,-165.97319
5,85.61966,69.356064
5,-94.48453,92.552704
5,-9.719376,-139.16748
5,-61.873985,-143.0868
5,33.944946,165.83264
5,-113.07662,151.03455
5,-138.97304,166.47467
5,-173.6691,178.88214
5,82.633484,143.13953
5,28.231232,160.08002
5,145.22711,172.94513
5,82.70578,159.51929
5,-39.901443,132.52298
5,-14.697678,140.00342
5,122.094086,-113.983376
5,-148.19426,76.38934
5,-100.91857,122.8645
5,-174.99614,-171.30728
5,-5.159317,169.1496
5,72.27527,-108.46625
5,-15.143021,161.31744
5,-35.35463,40.51892
5,99.181915,-149.94167
5,77.00577,177.0151
5,68.75195,-170.85703
5,-22.386719,148.84131
5,-114.95275,-158.62595
5,172.51892,136.28098
5,-54.62774,150.95224
5,176.71783,-110.407486
5,81.801025,173.65051
5,-34.335876,142.14655
5,-12.675842,145.53699
5,-6.122299,-133.76418
5,-141.31946,-176.94345
5,176.76483,167.0144
5,13.485046,55.424805
5,-18.312561,-171.38683
5,143.85999,-179.53528
5,-13.730499,156.83118
5,7.640213,-9.879791
5,91.90463,175.60287
5,-151.04224,132.61975
5,-22.231293,84.00464
5,32.912476,-173.7593
5,-146.4325,100.657745
5,9.535278,-3.961609
5,-47.574203,-54.04164
5,159.74487,152.5401
5,-38.76538,154.98773
5,140.0307,157.56848
5,-74.10107,-148.63072
5,-31.37709,168.737
5,-12.419617,143.25345
5,168.70593,-22.121765
5,110.02243,-170.56717
5,2.90419,146.72049
5,49.365814,-158.98508
5,9.939011,157.42697
5,-167.21251,77.33606
5,-43.985275,148.07996
5,-24.344025,152.69897
5,-145.94673,-177.33345
5,57.033356,-98.11532
5,-19.237335,-159.70978
5,117.11633,-97.92606
5,-69.50112,163.04556
5,-140.46494,168.28046
5,57.457275,-40.693832
5,41.681885,154.12964
5,88.24097,-175.01086
5,40.062958,-147.62833
5,-46.906357,179.91077
5,37.360504,-125.80007
5,136.81793,-80.13293
5,160.70142,-113.02347
5,82.615906,-104.63035
5,-43.805008,48.58922
5,-4.2124023,155.79022
5,93.957275,179.92291
5,-101.925964,90.70355
5,-5.6560364,-129.84439
5,129.62427,-130.70125
5,48.572754,166.27744
5,95.61713,-49.37024
5,115.2655,81.49063
5,22.740845,157.20581
5,-172.911,169.57599
5,-91.989624,126.34064
5,19.743103,-160.1044
5,-17.862045,136.61948
5,-104.57136,171.44077
5,-123.454926,147.88757
5,-95.785194,137.02313
5,30.136017,-147.4877
5,-20.207947,168.49109
5,65.14728,173.39056
5,72.315094,169.75665
5,-163.08217,150.2019
5,-114.378006,75.03885
5,-73.297676,113.72449
5,56.565826,-52.991318
5,-173.44933,176.91226
5,5.798691,-72.964645
5,-30.525803,-123.07289
5,144.5376,-169.29442
5,-24.388184,172.66351
5,144.71735,-134.70114
5,122.95709,50.275818
5,31.420456,-66.897125
5,13.391846,-159.82008
5,104.21838,64.72255
5,66.61484,96.81378
5,-80.09723,128.2073
5,-171.88568,-174.5188
5,-72.01149,84.70914
5,-171.77885,169.06247
5,-126.26555,79.13193
5,-66.06463,115.9267
5,90.22626,-174.65819
5,-58.24826,148.06464
5,-159.70554,151.40472
5,-20.011337,-57.104027
5,-80.11735,64.15137
5,-0.7727661,44.11389
5,134.94397,-123.84167
5,4.0213623,-151.88792
5,135.18811,76.10559
5,87.34009,-86.63989
5,-161.81139,172.21567
5,47.960953,138.40204
5,0.077804565,-150.7168
5,-141.30988,159.86615
5,155.56198,2.3485565
5,-130.09087,142.53568
5,-46.474045,85.617645
5,0.6949463,76.01846
5,-87.21788,140.19226
5,5.794464,32.814713
5,-43.909454,-93.49755
5,-122.87503,160.58563
5,8.451141,-98.14994
5,-42.595596,168.49579
5,33.496597,-133.88722
5,149.4642,-141.26424
5,108.069336,-115.55261
5,133.11841,-123.30458
5,-115.66021,172.39862
5,-124.409485,-174.75154
5,-45.569977,-172.82039
5,-135.51428,152.1889
5,-110.08767,-153.063
5,-27.164017,164.61871
5,12.413727,-164.8885
5,-162.44626,169.41962
5,47.587814,154.42169
5,-163.13702,-179.27768
5,1.2179413,-88.82911
5,-47.85475,151.47778
5,-51.56488,178.72534
5,47.111572,-164.82771
5,-88.09544,-168.24142
5,-73.305115,87.21152
5,-83.275024,151.42865
5,33.17198,174.2262
5,8.298523,-130.45787
5,-54.905952,166.40741
5,72.28204,-174.75406
5,-28.105453,140.17926
5,26.513641,-155.72467
5,-149.65793,-175.41316
5,-33.37793,-85.61539
5,26.919327,175.5235
5,66.36124,-96.27449
5,-37.25505,97.07037
5,-19.041245,-166.96986
5,-101.93674,98.2034
5,74.21956,-79.6174
5,106.44989,-142.85184
5,91.77838,-106.57541
5,103.173584,-68.96455
5,62.889236,-39.237854
5,32.89615,-179.65565
5,-38.55684,94.23526
5,131.96933,161.22937
5,45.267166,39.920242
5,-67.42347,-68.033455
5,-26.78395,129.83542
5,-52.28035,142.50238
5,-102.202835,96.21396
5,-150.29199,127.49176
5,146.5564,142.75043
5,169.29877,-62.771133
5,-166.22455,-12.049591
5,20.845322,-169.33235
5,-92.886856,100.0755
5,162.97983,3.3485565
5,85.39136,-74.58508
5,-20.681961,-147.3766
5,-118.269356,-138.54501
5,-79.892685,-165.73726
5,0.343338,-127.649025
5,87.59622,113.20868
5,-177.37299,-166.96451
5,-121.35043,103.41556
5,-122.14753,105.37186
5,-167.22334,-34.440094
5,162.50293,-155.72078
5,-45.37439,92.34714
5,166.81061,-149.11557
5,144.36572,-160.02563
5,-73.1669,-159.93353
5,-133.61821,-176.29858
5,19.523666,-39.3889
5,148.74033,124.624756
5,-139.39824,-117.39652
5,13.741913,12.461456
5,-133.2587,51.693665
5,158.22629,-63.38037
5,169.05475,-139.53809
5,-95.757904,143.73004
5,-92.59259,119.75058
5,-62.684456,39.703506
5,-12.592133,137.30713
5,-111.37521,137.24878
5,118.8913,-131.35406
5,-149.79001,-166.98404
5,16.672333,-155.43706
5,-152.51328,29.609543
5,0.54022217,177.337
5,-70.07042,-164.96489
5,-159.17757,-153.66855
5,-15.222046,170.70212
5,-130.83698,101.907715
5,-52.90007,173.90442
5,125.47183,172.32025
5,164.72266,-178.27142
5,124.10956,158.26367
5,-84.83751,97.946594
5,-64.83081,-162.5586
5,-31.833206,173.90457
5,-70.452675,-164.9669
5,119.44476,-67.15998
5,-16.81189,175.30444
5,38.83484,-85.559204
5,61.006744,-148.31387
5,0.016433716,-171.77567
5,134.3421,-165.65878
5,134.75421,-17.907196
5,97.82553,-129.19304
5,36.011932,-173.5307
5,103.321106,-153.05424
5,-11.918289,-146.66972
5,143.15271,-102.20792
5,171.81293,-115.74344
5,-59.82525,-171.11697
5,74.10289,-78.6234
5,51.594803,171.62756
5,30.22467,-130.72955
5,34.496796,-163.84851
5,-18.629456,101.6077
5,129.74377,-171.24684
5,-86.61018,-166.87968
5,12.569397,165.75592
5,117.19455,-102.76977
5,99.87027,48.064148
5,-165.30249,-170.13527
5,165.45648,-16.159225
5,171.45935,11.427353
5,-154.32904,144.87634
5,143.27533,-53.146667
5,83.04712,-126.06285
5,-15.348907,-164.24403
5,102.958984,-117.24832
5,-124.48866,108.27139
5,97.71283,167.47644
5,-170.43124,88.18155
5,-171.18063,-81.46501
5,66.0412,-179.17291
5,-170.55853,-140.17519
5,150.04617,-160.02744
5,-171.26147,160.66626
5,-70.75165,172.14783
5,-87.5819,-143.61734
5,-17.663208,85.586975
5,-95.81302,-54.996376
5,-171.32806,170.19684
5,-109.028885,37.009613
5,62.1613,-119.8394
5,-132.43872,143.07544
5,-135.95259,155.03955
5,-131.16145,-167.67044
5,-87.04366,58.261765
5,-37.95726,-85.77648
5,62.68318,-91.161354
5,17.931366,-142.60193
5,-120.926025,68.867035
5,-119.10155,89.954315
5,-169.47395,163.79968
5,2.4692535,-20.117874
5,-28.055756,-165.58447
5,163.35193,-157.82997
5,-164.18085,172.68063
5,149.10254,166.74252
5,172.99078,173.5253
5,-115.98537,104.721466
5,-10.174713,-169.42198
5,-109.103226,120.63724
5,32.64206,-175.78505
5,109.614075,-3.3719635
5,40.334885,-160.77524
5,162.53046,-168.62746
5,163.25159,177.94415
5,-172.22595,172.4963
5,-120.15689,173.92535
5,-159.74327,139.29544
5,12.471405,-150.46298
5,-156.27042,126.60568
5,56.95674,140.79932
5,-18.92659,153.4367
5,-88.51971,-173.87912
5,-161.8296,94.79608
5,-12.090393,-156.20901
5,-162.12164,18.187347
5,151.68915,-31.728134
5,5.1244507,129.07812
5,39.83789,-64.12263
5,-55.996918,156.77579
5,-138.48705,142.92316
5,-102.270424,112.65335
5,-28.736725,90.71692
5,151.55548,130.42664
5,-160.90704,-123.89723
5,120.63968,-121.711945
5,-35.799774,155.81479
5,43.391785,161.4961
5,72.49339,-176.44939
5,19.277466,-8.78717
5,153.79236,-175.73108
5,18.327179,161.7738
5,-6.206253,-83.52057
5,-77.00548,116.1438
5,160.81143,154.05234
5,71.02304,-147.73914
5,51.126328,-131.01952
5,141.62836,-142.2333
5,-45.260483,166.78769
5,149.78622,-169.50246
5,-157.99199,67.28427
5,-173.85101,161.17383
5,-153.31308,-48.858368
5,116.78024,-136.21217
5,108.87872,-76.95485
5,145.66919,-158.96176
5,84.32825,26.38115
5,109.028625,-75.68494
5,-172.39316,-67.91785
5,-47.90773,56.3817
5,-165.20865,-83.71681
5,82.27649,-151.47975
5,35.350403,79.499725
5,13.06929,-82.871735
5,-88.34991,-161.18422
5,-102.82254,4.995636
5,-58.090546,119.25714
5,-123.49325,137.51123
5,-35.15619,143.83755
5,151.88272,-156.99696
5,-125.63839,168.7685
5,-3.0059814,-147.31264
5,-96.71931,73.23033
5,-0.07467651,144.06046
5,-114.66752,-165.6787
5,-121.05533,63.994614
5,147.82272,-95.14404
5,-65.6483,2.1928558
5,149.8778,-179.11351
5,16.207535,-132.76132
5,63.34842,-165.90091
5,94.01993,-175.8869
5,-3.3187866,-14.757706
5,-110.90034,111.080414
5,68.04498,161.22961
5,35.417603,-140.3535
5,107.55603,-80.000534
5,35.141235,-129.96257
5,-6.577118,166.8067
5,43.465485,-160.67253
5,-44.050293,129.72955
5,69.617065,-123.777985
5,-52.694595,161.32605
5,39.89969,165.71857
5,-167.13893,17.820786
5,-70.09446,91.08194
5,3.7559052,120.392944
5,-168.65631,-120.9184
5,20.798767,-40.367218
5,105.07654,-53.299614
5,130.04114,-2.8381042
5,73.417175,-162.6991
5,100.572754,-173.24242
5,162.17249,-139.5291
5,20.547333,-132.10579
5,-177.34468,-126.23225
5,33.279495,-88.62774
5,23.894958,-68.47409
5,169.10834,160.21576
5,-111.05972,119.67822
5,155.48984,-163.13245
5,-23.932709,161.87503
5,-110.13302,45.065887
5,-5.541382,-171.6663
5,-79.04388,175.18451
5,87.06616,121.1095
5,-8.299255,48.924103
5,-32.138824,-121.96025
5,-114.73496,72.569
5,60.639587,-114.53149
5,1.5551605,40.643967
5,-37.52063,-97.240616
5,169.32294,139.60507
5,-15.014587,-171.52882
5,-9.613251,175.2583
5,-62.25583,170.63333
5,-144.00853,-177.10817
5,164.88159,155.02264
5,33.59378,144.42908
5,27.698563,-154.26
5,170.32132,-161.8445
5,-71.7894,134.09906
5,115.92499,-157.96138
5,0.23680115,60.65779
5,-152.89374,175.61682
5,9.651291,-123.15949
5,54.43103,-134.35635
5,19.146622,170.75427
5,-5.007538,174.06033
5,-54.463898,-139.72858
5,-146.00104,151.97604
5,22.132568,-8.685486
5,-150.50285,-154.66309
5,104.06589,57.46283
5,125.51614,-137.90265
5,-108.481606,-109.28524
5,-37.51123,-177.11385
5,-37.992615,129.80237
5,107.22934,-126.98764
5,140.75903,128.65271
5,-113.36209,179.78595
5,89.46344,-165.31244
5,110.56598,164.21649
5,-175.68724,34.19586
5,59.84308,-162.29863
5,60.762497,-164.36804
5,-51.438705,-175.64578
5,-156.48938,159.9372
5,-137.44727,70.98448
5,35.0076,-164.21179
5,-9.326004,176.41812
5,170.01807,-169.01218
5,20.203796,-107.458
5,162.45801,30.608887
5,-67.085724,105.05832
5,-131.73518,25.306625
5,174.01312,173.81732
5,32.176697,112.1366
5,147.11868,-107.78685
5,131.8822,-169.46739
5,-62.69055,-117.8917
5,45.17723,44.296158
5,136.19196,150.65466
5,-24.839615,167.17197
5,-33.82187,3.2406006
5,-42.967224,46.044174
5,158.15286,-172.17186
5,-29.654587,140.11902
5,-75.89584,-159.29468
5,-168.55844,179.20609
5,166.04276,171.74408
5,29.978378,149.49744
5,-60.600716,-159.60805
5,-139.09045,93.458984
5,-25.699448,175.3992
5,-104.87022,122.99844
5,-129.31308,115.07141
5,170.53662,155.08765
5,-8.77742,148.45612
5,-12.989517,151.87067
5,-44.758682,-123.78327
5,-102.06068,-86.18957
5,-176.74724,-124.167885
5,-36.435852,-179.94872
5,3.4699097,-170.73138
5,130.70633,-176.27246
5,-5.5009155,-153.64708
5,101.50882,-117.64136
5,177.2933,-121.6463
5,-10.054855,-124.04781
5,162.6257,149.51404
5,-120.23156,-178.22314
5,167.42114,159.59186
5,-123.3501,144.7633
5,-111.20072,44.070297
5,45.844498,-173.95247
5,44.45108,-40.96054
5,141.15161,-62.80648
5,165.92361,-165.55199
5,61.997803,87.802185
5,116.08649,-97.79007
5,-161.94032,-161.93716
5,37.678482,-19.37619
5,-79.85899,115.59381
5,-62.220924,140.9566
5,138.62836,-158.96892
5,135.27075,83.070526
5,-125.644104,155.2409
5,-50.977814,-18.15747
5,-22.819519,119.67435
5,3.0406952,-45.198868
5,-62.222977,135.23007
5,62.304337,-131.52625
5,35.147522,-156.31097
5,-176.47969,165.14716
5,26.241165,178.57587
5,-168.55997,-96.23625
5,-175.9111,122.711426
5,-103.41869,179.08032
5,44.075974,-157.07857
5,171.40054,119.92755
5,-50.706665,126.60748
5,-23.370117,-94.13014
5,109.482605,-152.51985
5,112.7547,173.61633
5,162.94104,-37.645386
5,-108.686,144.1828
5,-69.16616,-178.95898
5,132.40707,173.42004
5,141.71155,146.14874
5,43.60457,-162.78308
5,9.8016815,-7.268524
5,137.90247,-91.53017
5,-30.960052,145.0727
5,122.97269,-95.41111
5,-91.49285,138.6466
5,93.38345,173.26648
5,-12.996735,169.12146
5,148.0654,117.07361
5,149.82892,160.67365
5,-177.73842,-178.25485
5,-125.58374,-161.09581
5,74.887726,159.16156
5,44.832214,158.93188
5,-92.396484,52.06018
5,-16.266815,-32.219772
5,-79.80436,173.58008
5,-99.62564,176.6062
5,-34.444595,-125.37465
5,92.195435,-75.650925
5,-85.48452,-173.41827
5,-98.429344,-5.1216736
5,-130.31047,169.06909
5,136.9899,-138.0697
5,-151.00977,5.084015
5,47.37007,-116.81246
5,41.776016,-136.36131
5,-37.697327,-123.96815
5,-118.40933,-157.42865
5,102.60925,-35.93947
5,52.944214,-126.171036
5,-165.40933,122.23425
5,77.575134,-121.75209
5,20.996185,-134.41786
5,-43.027496,-115.71698
5,-0.8375397,9.0338745
5,-13.386002,-116.29956
5,124.879425,-124.8428
5,91.91052,-123.64437
5,178.69513,171.09033
5,139.60706,-177.6657
5,-76.611984,94.00275
5,-103.71837,-55.020935
5,-151.57924,-129.36412
5,-167.47981,-99.37072
5,34.307983,-34.348022
5,162.96887,-130.39374
5,-26.114655,160.65887
5,147.88867,-29.473053
5,-93.53913,-137.15356
5,153.5965,-6.486328
5,47.59398,100.32941
5,-18.234955,126.64099
5,20.620895,96.66937
5,148.73096,-173.87917
5,-11.62738,40.665222
5,64.22162,148.362
5,5.2297974,167.8429
5,-12.636963,178.2037
5,64.9256,156.50879
5,-91.4721,148.63751
5,123.14154,80.11398
5,111.59619,-18.155853
5,-51.472992,97.13226
5,-88.73141,148.84305
5,143.17035,61.681183
5,0.14137268,32.88086
5,127.40427,121.644226
5,-81.86667,175.59357
5,26.58371,-175.95914
5,60.19803,-117.812744
5,33.54329,-175.98674
5,-156.43475,146.42285
5,-126.52799,149.62274
5,-57.856667,103.1543
5,152.23529,-152.03355
5,-96.71101,117.49454
5,3.9082031,-35.455887
5,-3.6773376,-123.20283
5,-98.08837,134.08191
5,-94.11973,163.82617
5,-1.1667175,100.419556
5,118.91885,-160.7975
5,-52.20398,-145.6628
5,119.63312,135.703
5,-88.27669,78.885956
5,114.92221,-114.01747
5,134.15906,-173.68439
5,19.866486,-138.30644
5,135.53543,38.07408
5,-122.98294,-174.45543
5,-0.5482178,105.063354
5,-0.92085266,-160.25217
5,43.315506,-107.849525
5,115.27637,86.79263
5,124.23242,-143.11658
5,40.09987,170.37115
5,-82.2596,177.87341
5,19.020874,-73.87132
5,-38.958344,137.03741
5,-17.29358,-159.23032
5,-45.971558,89.17386
5,45.711548,-148.40887
5,54.73752,153.35818
5,-133.57257,-178.58656
5,61.843506,-80.647736
5,7.561264,49.84468
5,124.05121,-55.863724
5,-108.387924,11.310608
5,154.25421,-162.60817
5,68.39212,-106.669876
5,26.567902,122.15845
5,-107.46445,-134.80896
5,0.4688263,174.41583
5,-113.564186,173.84296
5,-57.573242,2.877716
5,68.318436,-143.3957
5,-156.61868,144.53635
5,2.9532013,-61.996002
5,43.65567,35.588013
5,-150.13031,-70.618835
5,30.607391,-154.17389
5,164.00607,-82.05123
5,-109.391716,128.88257
5,154.77649,-26.126907
5,-36.843246,144.60641
5,162.38434,148.29816
5,20.398026,-143.63844
5,52.23047,-158.92888
5,-124.39861,66.887665
5,-101.032974,-157.17297
5,-24.632599,145.2392
5,135.21301,87.16531
5,-153.97859,140.58524
5,121.193756,-175.16737
5,-48.836,135.62067
5,-132.54886,124.22363
5,76.54285,-48.827316
5,-16.574387,87.03195
5,-67.00642,-174.87761
5,-125.04964,144.96478
5,-9.08783,176.42432
5,132.71326,-149.61304
5,126.663574,78.11908
5,-59.419365,90.167114
5,-7.661331,112.136475
5,-26.673584,177.7435
5,85.131226,-123.9609
5,29.721695,-133.41193
5,-103.68751,155.30884
5,-102.1553,144.27472
5,-19.604034,141.9331
5,-71.69559,148.87943
5,80.66031,-103.875206
5,144.2456,-15.109085
5,-154.64252,161.29578
5,-143.142,-166.04375
5,107.430664,57.449585
5,-150.6092,-174.78488
5,-112.515724,111.08365
5,43.314606,108.36774
5,-15.782028,115.90109
5,14.380051,60.267807
5,-155.7495,136.47717
5,87.16751,-118.04908
5,-92.88922,152.97687
5,-11.295181,80.61203
5,75.83336,-136.86455
5,106.08472,-130.18747
5,-134.86705,163.76651
5,-29.436783,-112.40403
5,24.563354,-139.80954
5,6.488388,-173.56035
5,-106.30686,83.68091
5,-49.954315,166.18317
5,33.25827,-165.9147
5,54.60077,-129.98425
5,124.17172,143.39096
5,143.45905,-100.30628
5,-167.59128,170.1817
5,38.355362,-162.95169
5,-122.740105,173.2052
5,-85.243965,143.56808
5,-38.310364,61.748077
5,-43.87732,-121.70182
5,-135.02055,166.35538
5,-125.18048,167.82074
5,-52.05432,155.03915
5,32.80536,-149.27907
5,60.6696,139.18884
5,-161.03342,69.25235
5,-2.88237,-147.22282
5,7.8505707,-159.98235
5,38.843994,-119.90338
5,-39.775864,-174.74173
5,43.945053,-145.17467
5,-87.55322,-162.56075
10,-144.32185,177.48181
10,-81.68724,168.62476
10,-77.70745,168.6305
10,-178.19167,-155.0977
10,87.57312,-162.57565
10,-4.9390106,120.52661
10,177.96991,-144.325
10,142.45947,-93.1452
10,-141.0763,131.78314
10,38.358124,127.47345
10,45.44223,177.93759
10,-154.4055,-2.4418488
10,-35.008957,171.13647
10,4.472183,-16.65686
10,116.62213,165.73996
10,149.82797,-125.38424
10,-30.36525,-31.837189
10,169.69556,-176.1365
10,-32.06137,-164.69014
10,157.56256,140.29889
10,-6.8807373,173.2121
10,-150.23486,173.5877
10,-29.776077,162.64676
10,-136.61046,163.51312
10,97.2262,-169.24797
10,-112.72221,139.4827
10,170.14825,-83.1617
10,9.71991,172.38904
10,-63.220062,112.368195
10,19.78392,172.69348
10,40.900177,-169.52202
10,-96.797844,111.18524
10,-158.88258,-163.86961
10,128.17706,166.53143
10,-70.257095,164.7721
10,155.0679,-160.71555
10,128.04358,-157.4396
10,-148.61752,150.83783
10,83.36978,-150.87363
10,32.27025,-139.83603
10,-9.897217,54.067154
10,-163.72061,171.21112
10,175.67249,-116.40068
10,96.34378,-179.84196
10,-104.80208,162.82538
10,-56.48204,97.28528
10,158.2854,171.7138
10,18.639648,-163.02898
10,-50.73349,131.90088
10,-29.290466,148.00171
10,13.330719,161.19592
10,162.54742,9.235901
10,34.327667,-131.81728
10,-112.576866,9.628677
10,-34.70691,25.449402
10,32.548767,-178.00163
10,53.400833,-159.18857
10,-116.26245,-123.763626
10,-104.42174,175.65823
10,-137.8032,-122.248184
10,-122.696915,58.40619
10,-157.28047,-169.68347
10,-42.987915,-132.05585
10,-107.27645,139.18317
10,98.35672,-162.14308
10,105.18457,-166.96655
10,-162.49352,154.61877
10,-152.52106,179.18912
10,118.85312,-149.48967
10,-101.86353,173.64484
10,-131.48256,145.8418
10,93.32324,-96.641525
10,119.94528,-62.829803
10,-160.21396,48.584198
10,50.57878,147.65555
10,-88.74429,165.38947
10,-22.843796,140.52618
10,-118.63899,175.4961
10,166.34692,154.15308
10,-37.12628,175.57376
10,-177.6194,-15.719406
10,-19.286545,125.901886
10,-168.11899,170.47278
10,-122.66993,-116.5382
10,17.981888,-3.7409973
10,95.1886,151.2084
10,-136.88214,-169.10762
10,-128.60974,158.6709
10,-167.73216,163.11499
10,-37.275482,-165.95267
10,-171.03441,106.04117
10,124.13666,-161.61766
10,-149.16096,120.151855
10,64.30846,-131.82687
10,-87.52796,70.07562
10,18.415771,-68.290504
10,-100.49061,178.75491
10,13.93454,-26.144714
10,-11.388428,-174.7885
10,-26.295853,178.25787
10,30.050262,134.68701
10,-171.14369,-161.38431
10,52.84578,157.25873
10,-58.177017,174.12738
10,-108.723045,-179.35013
10,-33.571716,118.93634
10,-101.23181,159.301
10,-44.412903,55.43962
10,89.903076,160.13525
10,53.667953,-103.21422
10,-125.77118,-137.00082
10,51.396896,-134.16724
10,-10.046387,-140.09776
10,-25.828735,110.32245
10,4.1007233,-169.19019
10,-97.0936,152.34668
10,132.58752,-61.593346
10,-128.25337,109.65021
10,-62.592575,100.451294
10,-71.117775,162.68884
10,-112.86193,151.30695
10,97.00815,-142.63048
10,-14.84877,157.44147
10,-16.108963,165.18024
10,-152.39803,-152.09232
10,90.02966,-152.16222
10,140.51288,25.655594
10,-6.3660736,153.80865
10,-96.423256,134.16281
10,-10.21019,123.84271
10,79.86023,132.37683
10,-165.77339,67.204834
10,37.241165,95.594055
10,173.51636,91.13544
10,-4.3951263,148.64902
10,160.92041,-63.619125
10,-157.02376,137.10297
10,-29.944534,-47.643127
10,-71.854095,-178.43576
10,9.385178,175.81549
10,-2.3488007,-138.63515
10,-103.44522,141.22208
10,101.78165,4.5465546
10,166.11029,-31.259369
10,148.35938,151.6358
